"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","19"
"Cow Dung","3242"
"Electricity Fuel","0"
"KeroseneFuel","131"
"LP Gas","147"
"Not Sated about Fuel","77"
"OthersFuel","268"
"Wood/FireWood","4648"
"Total","8532"
