"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","35"
"Cow Dung","88"
"Electricity","13"
"Kerosene","468"
"LP Gas","8864"
"Not stated","185"
"Others","58"
"Wood/Firewood","8051"
"Total","17762"
