"Population by Religion","Number"
"Bahai","1"
"Bon","74"
"Buddism","17026"
"Christianity","3440"
"Hindu","89201"
"Islam","506"
"Jainism","0"
"Kirat","1856"
"Prakriti","88"
"Sikhism","0"
"Undefined","89"
"Total","112281"
