"Population by Religion","Number"
"Bahai","2"
"Bon","0"
"Buddism","129"
"Christianity","203"
"Hindu","41649"
"Islam","3206"
"Jainism","0"
"Kirat","4"
"Prakriti","0"
"Sikhism","0"
"Undefined","48"
"Total","45241"
