"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","56"
"Cow Dung","1584"
"Electricity Fuel","1"
"KeroseneFuel","59"
"LP Gas","327"
"Not Sated about Fuel","65"
"OthersFuel","91"
"Wood/FireWood","5203"
"Total","7386"
