"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","5"
"Cow Dung","4"
"Electricity Fuel","0"
"KeroseneFuel","17"
"LP Gas","17"
"Not Sated about Fuel","22"
"OthersFuel","0"
"Wood/FireWood","4569"
"Total","4634"
