"Children, Adolescent, Youth, Elderly and Working Population","Number"
"Adolescent (10-19)",""
"Female","5376"
"Male","5376"
"Children (0-4)",""
"Female","1850"
"Male","1850"
"Elderely (60+)",""
"Female","2904"
"Male","2904"
"Working population (15-59)",""
"Female","10017"
"Male","10017"
"Youth (15-24)",""
"Female","3721"
"Male","3721"
