"Population by Religion","Number"
"Bahai","1"
"Bon","0"
"Buddism","10030"
"Christianity","570"
"Hindu","8192"
"Islam","14"
"Jainism","0"
"Kirat","3"
"Prakriti","0"
"Sikhism","0"
"Undefined","1"
"Total","18811"
