"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","9"
"Cow Dung","2"
"Electricity","3"
"Kerosene","8"
"LP Gas","83"
"Not stated","12"
"Others","4"
"Wood/Firewood","5361"
"Total","5482"
