"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","6"
"Cow Dung","6"
"Electricity","0"
"Kerosene","27"
"LP Gas","77"
"Not stated","22"
"Others","4"
"Wood/Firewood","5984"
"Total","6126"
