"Population by Religion","Number"
"Bahai","3"
"Bon","42"
"Buddism","11405"
"Christianity","3172"
"Hindu","84531"
"Islam","524"
"Jainism","3"
"Kirat","977"
"Prakriti","33"
"Sikhism","2"
"Undefined","88"
"Total","100780"
