"Population by Religion","Number"
"Bahai","49"
"Bon","0"
"Buddism","6429"
"Christianity","7431"
"Hindu","533049"
"Islam","4781"
"Jainism","0"
"Kirat","16"
"Prakriti","391"
"Sikhism","0"
"Undefined","437"
"Total","552583"
