"Population by Literacy Status","Number"
"Literate",""
"Female","166193"
"Male","180586"
"","346779"
"Not Read/Write",""
"Female","93194"
"Male","44554"
"","137748"
"Not Stated",""
"Female","213"
"Male","140"
"","353"
"Read Only",""
"Female","5333"
"Male","4484"
"","9817"
