"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","255"
"Cow Dung","4"
"Electricity","76"
"Kerosene","502"
"LP Gas","3960"
"Not stated","387"
"Others","44"
"Wood/Firewood","61407"
"Total","66635"
