"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","208"
"Cow Dung","4641"
"Electricity","0"
"Kerosene","146"
"LP Gas","99"
"Not stated","27"
"Others","4"
"Wood/Firewood","2852"
"Total","7977"
