"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","44"
"Cow Dung","0"
"Electricity Fuel","0"
"KeroseneFuel","3"
"LP Gas","128"
"Not Sated about Fuel","5"
"OthersFuel","1"
"Wood/FireWood","3944"
"Total","4125"
