"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","2"
"Cow Dung","2"
"Electricity Fuel","1"
"KeroseneFuel","64"
"LP Gas","0"
"Not Sated about Fuel","23"
"OthersFuel","0"
"Wood/FireWood","3855"
"Total","3947"
