"Population by Religion","Number"
"Bahai","0"
"Bon","53"
"Buddism","2663"
"Christianity","914"
"Hindu","27679"
"Islam","174"
"Jainism","0"
"Kirat","4442"
"Prakriti","1994"
"Sikhism","0"
"Undefined","122"
"Total","38041"
