"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","10"
"Cow Dung","6"
"Electricity","6"
"Kerosene","149"
"LP Gas","1057"
"Not stated","28"
"Others","50"
"Wood/Firewood","6141"
"Total","7447"
