"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","8309"
"Cow Dung","308"
"Electricity Fuel","45"
"KeroseneFuel","679"
"LP Gas","9687"
"Not Sated about Fuel","769"
"OthersFuel","272"
"Wood/FireWood","122344"
"Total","142413"
