"Population by Religion","Number"
"Bahai","21"
"Bon","0"
"Buddism","15620"
"Christianity","14493"
"Hindu","736213"
"Islam","4930"
"Jainism","23"
"Kirat","86"
"Prakriti","1710"
"Sikhism","45"
"Undefined","2568"
"Total","775709"
