"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","5288"
"Cow Dung","4473"
"Electricity","43"
"Kerosene","546"
"LP Gas","16356"
"Not stated","554"
"Others","260"
"Wood/Firewood","88827"
"Total","116347"
