"Children, Adolescent, Youth, Elderly and Working Population","Number"
"Adolescent (10-19)",""
"Female","69028"
"Male","69028"
"Children (0-4)",""
"Female","27338"
"Male","27338"
"Elderely (60+)",""
"Female","18539"
"Male","18539"
"Working population (15-59)",""
"Female","141300"
"Male","141300"
"Youth (15-24)",""
"Female","50124"
"Male","50124"
