"Population by Religion","Number"
"Bahai","54"
"Bon","0"
"Buddism","3211"
"Christianity","5088"
"Hindu","45143"
"Islam","77"
"Jainism","0"
"Kirat","0"
"Prakriti","91"
"Sikhism","0"
"Undefined","8"
"Total","53672"
