"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","682"
"Cow Dung","13"
"Electricity Fuel","0"
"KeroseneFuel","37"
"LP Gas","373"
"Not Sated about Fuel","79"
"OthersFuel","36"
"Wood/FireWood","8689"
"Total","9909"
