"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","2235"
"Christianity","245"
"Hindu","16611"
"Islam","0"
"Jainism","0"
"Kirat","0"
"Prakriti","0"
"Sikhism","0"
"Undefined","66"
"Total","19157"
