"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","1"
"Cow Dung","0"
"Electricity Fuel","309"
"KeroseneFuel","15"
"LP Gas","54"
"Not Sated about Fuel","16"
"OthersFuel","0"
"Wood/FireWood","4585"
"Total","4980"
