"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","10824"
"Christianity","138"
"Hindu","8670"
"Islam","3"
"Jainism","0"
"Kirat","1294"
"Prakriti","11"
"Sikhism","0"
"Undefined","37"
"Total","20977"
