"Population by Religion","Number"
"Bahai","0"
"Bon","1"
"Buddism","156"
"Christianity","18"
"Hindu","61175"
"Islam","6969"
"Jainism","143"
"Kirat","8"
"Prakriti","1"
"Sikhism","0"
"Undefined","428"
"Total","68899"
