"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","1"
"Cow Dung","0"
"Electricity","0"
"Kerosene","1"
"LP Gas","3"
"Not stated","4"
"Others","0"
"Wood/Firewood","1370"
"Total","1379"
