"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","1"
"Cow Dung","8"
"Electricity Fuel","0"
"KeroseneFuel","30"
"LP Gas","9"
"Not Sated about Fuel","58"
"OthersFuel","0"
"Wood/FireWood","4887"
"Total","4993"
