"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","1"
"Cow Dung","1034"
"Electricity","0"
"Kerosene","27"
"LP Gas","17"
"Not stated","20"
"Others","33"
"Wood/Firewood","2453"
"Total","3585"
