"Children, Adolescent, Youth, Elderly and Working Population","Number"
"Adolescent (10-19)",""
"Female","112433"
"Male","112433"
"Children (0-4)",""
"Female","32065"
"Male","32065"
"Elderely (60+)",""
"Female","28627"
"Male","28627"
"Working population (15-59)",""
"Female","384811"
"Male","384811"
"Youth (15-24)",""
"Female","139039"
"Male","139039"
