"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","2146"
"Christianity","11"
"Hindu","23250"
"Islam","2"
"Jainism","0"
"Kirat","3"
"Prakriti","0"
"Sikhism","0"
"Undefined","9"
"Total","25421"
