"Population by Religion","Number"
"Bahai","1"
"Bon","0"
"Buddism","5538"
"Christianity","351"
"Hindu","25464"
"Islam","32"
"Jainism","2"
"Kirat","13"
"Prakriti","1880"
"Sikhism","0"
"Undefined","43"
"Total","33324"
