"Population by Religion","Number"
"Bahai","0"
"Bon","11"
"Buddism","6691"
"Christianity","1713"
"Hindu","73107"
"Islam","1342"
"Jainism","0"
"Kirat","4865"
"Prakriti","1001"
"Sikhism","0"
"Undefined","237"
"Total","88967"
