"Population by Religion","Number"
"Bahai","1"
"Bon","0"
"Buddism","1428"
"Christianity","135"
"Hindu","9123"
"Islam","0"
"Jainism","0"
"Kirat","5987"
"Prakriti","1"
"Sikhism","0"
"Undefined","40"
"Total","16715"
