"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","15"
"Cow Dung","0"
"Electricity Fuel","0"
"KeroseneFuel","3"
"LP Gas","4"
"Not Sated about Fuel","47"
"OthersFuel","0"
"Wood/FireWood","4208"
"Total","4277"
