"Population by Religion","Number"
"Bahai","1"
"Bon","0"
"Buddism","8"
"Christianity","882"
"Hindu","35191"
"Islam","51"
"Jainism","0"
"Kirat","0"
"Prakriti","0"
"Sikhism","0"
"Undefined","2"
"Total","36135"
