"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","206"
"Cow Dung","0"
"Electricity","4"
"Kerosene","14"
"LP Gas","517"
"Not stated","49"
"Others","3"
"Wood/Firewood","5889"
"Total","6682"
