"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","9444"
"Christianity","157"
"Hindu","26745"
"Islam","1"
"Jainism","0"
"Kirat","26"
"Prakriti","11"
"Sikhism","0"
"Undefined","36"
"Total","36420"
