"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","0"
"Christianity","190"
"Hindu","24798"
"Islam","0"
"Jainism","0"
"Kirat","0"
"Prakriti","0"
"Sikhism","0"
"Undefined","0"
"Total","24988"
