"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","4"
"Cow Dung","1070"
"Electricity Fuel","0"
"KeroseneFuel","38"
"LP Gas","10"
"Not Sated about Fuel","34"
"OthersFuel","77"
"Wood/FireWood","2343"
"Total","3576"
