"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","127"
"Christianity","0"
"Hindu","21636"
"Islam","2631"
"Jainism","0"
"Kirat","39"
"Prakriti","0"
"Sikhism","0"
"Undefined","35"
"Total","24468"
