"Population by Religion","Number"
"Bahai","1"
"Bon","0"
"Buddism","1001"
"Christianity","1729"
"Hindu","67813"
"Islam","2145"
"Jainism","0"
"Kirat","9"
"Prakriti","3"
"Sikhism","0"
"Undefined","47"
"Total","72748"
