"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","517"
"Cow Dung","108"
"Electricity Fuel","13"
"KeroseneFuel","106"
"LP Gas","4387"
"Not Sated about Fuel","55"
"OthersFuel","35"
"Wood/FireWood","10262"
"Total","15483"
