"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","24"
"Christianity","0"
"Hindu","42434"
"Islam","3064"
"Jainism","29"
"Kirat","0"
"Prakriti","0"
"Sikhism","0"
"Undefined","289"
"Total","45840"
