"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","10354"
"Christianity","860"
"Hindu","35806"
"Islam","5"
"Jainism","0"
"Kirat","0"
"Prakriti","26"
"Sikhism","0"
"Undefined","53"
"Total","47104"
