"Population by Mother tongue","Number"
"Gurung",""
"Female","63"
"Male","40"
"Magar",""
"Female","6"
"Male","5"
"Nepali",""
"Female","13050"
"Male","10449"
"Others",""
"Female","8"
"Male","10"
