"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","11253"
"Christianity","169"
"Hindu","6476"
"Islam","3"
"Jainism","1"
"Kirat","17"
"Prakriti","4"
"Sikhism","0"
"Undefined","41"
"Total","17964"
