"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","27"
"Cow Dung","0"
"Electricity Fuel","1"
"KeroseneFuel","16"
"LP Gas","82"
"Not Sated about Fuel","21"
"OthersFuel","1"
"Wood/FireWood","4055"
"Total","4203"
