"Population by Religion","Number"
"Bahai","1"
"Bon","0"
"Buddism","9679"
"Christianity","1637"
"Hindu","56663"
"Islam","573"
"Jainism","19"
"Kirat","208"
"Prakriti","9"
"Sikhism","4"
"Undefined","70"
"Total","68863"
