"Population by Religion","Number"
"Bahai","1"
"Bon","0"
"Buddism","3088"
"Christianity","162"
"Hindu","80581"
"Islam","7357"
"Jainism","0"
"Kirat","25"
"Prakriti","351"
"Sikhism","0"
"Undefined","475"
"Total","92040"
