"Population by Religion","Number"
"Bahai","0"
"Bon","1"
"Buddism","5472"
"Christianity","435"
"Hindu","1700"
"Islam","3"
"Jainism","0"
"Kirat","5942"
"Prakriti","12"
"Sikhism","0"
"Undefined","7"
"Total","13572"
