"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","2792"
"Christianity","385"
"Hindu","14082"
"Islam","1"
"Jainism","0"
"Kirat","0"
"Prakriti","10"
"Sikhism","0"
"Undefined","41"
"Total","17311"
