"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","13"
"Cow Dung","3919"
"Electricity","4"
"Kerosene","47"
"LP Gas","56"
"Not stated","138"
"Others","110"
"Wood/Firewood","1779"
"Total","6066"
