"Population by Religion","Number"
"Bahai","1"
"Bon","1"
"Buddism","12963"
"Christianity","853"
"Hindu","10961"
"Islam","20"
"Jainism","0"
"Kirat","4"
"Prakriti","51"
"Sikhism","0"
"Undefined","106"
"Total","24960"
