"Population by Religion","Number"
"Bahai","68"
"Bon","10563"
"Buddism","313460"
"Christianity","40964"
"Hindu","2007826"
"Islam","17632"
"Jainism","23"
"Kirat","647"
"Prakriti","5970"
"Sikhism","14"
"Undefined","6590"
"Total","2403757"
