"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas Fuel","12"
"Cow Dung","1440"
"Electricity Fuel","0"
"KeroseneFuel","49"
"LP Gas","138"
"Not Sated about Fuel","32"
"OthersFuel","229"
"Wood/FireWood","1912"
"Total","3812"
