"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","471"
"Cow Dung","1786"
"Electricity","5"
"Kerosene","86"
"LP Gas","920"
"Not stated","53"
"Others","5"
"Wood/Firewood","6962"
"Total","10288"
