"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","4666"
"Christianity","321"
"Hindu","21725"
"Islam","248"
"Jainism","0"
"Kirat","5"
"Prakriti","11"
"Sikhism","0"
"Undefined","43"
"Total","27019"
