"Number of Households by Usage of Cooking Fuel","Number"
"Bio-Gas","8"
"Cow Dung","1"
"Electricity","0"
"Kerosene","13"
"LP Gas","63"
"Not stated","23"
"Others","0"
"Wood/Firewood","6044"
"Total","6152"
