"Population by Religion","Number"
"Bahai","1"
"Bon","0"
"Buddism","8354"
"Christianity","1287"
"Hindu","45278"
"Islam","242"
"Jainism","0"
"Kirat","308"
"Prakriti","0"
"Sikhism","0"
"Undefined","180"
"Total","55650"
