"Population by Religion","Number"
"Bahai","0"
"Bon","0"
"Buddism","87"
"Christianity","138"
"Hindu","136665"
"Islam","27"
"Jainism","0"
"Kirat","2"
"Prakriti","0"
"Sikhism","0"
"Undefined","29"
"Total","136948"
